Date,Price,Open,High,Low,Vol.,Change %
2024-11-20,1.0007,1.0012,1.0014,1.0004,1.40B,-0.04%
2024-11-21,1.0009,1.0007,1.0009,0.9998,1.19B,0.01%
2024-11-22,1.0008,1.0009,1.0011,1.0003,2.07B,0.00%
2024-11-23,1.0005,1.0007,1.002,1.0003,1.11B,-0.03%
2024-11-24,1.0008,1.0005,1.0011,1.0001,644.18M,0.02%
2024-11-25,1.0,1.0008,1.001,0.9997,1.03B,-0.08%
2024-11-26,0.9997,1.0001,1.0007,0.9994,682.52M,-0.02%
2024-11-27,1.0009,0.9997,1.0015,0.9996,964.56M,0.12%
2024-11-28,1.0002,1.0009,1.0011,1.0001,743.91M,-0.08%
2024-11-29,1.0004,1.0002,1.0013,1.0001,669.68M,0.03%
2024-11-30,1.0006,1.0004,1.0007,1.0003,382.20M,0.02%
2024-12-01,1.0007,1.0006,1.0009,1.0003,318.16M,0.00%
2024-12-02,1.0004,1.0007,1.0008,1.0001,992.19M,-0.03%
2024-12-03,1.0008,1.0004,1.0009,0.9997,715.96M,0.04%
2024-12-04,1.0014,1.0008,1.0024,1.0004,1.15B,0.07%
2024-12-05,1.0009,1.0014,1.0021,1.0003,1.68B,-0.05%
2024-12-06,1.0014,1.0009,1.0018,1.0001,1.25B,0.05%
2024-12-07,1.0008,1.0014,1.0014,1.0007,621.47M,-0.06%
2024-12-08,1.0006,1.0008,1.0008,1.0003,592.27M,-0.02%
2024-12-09,1.0005,1.0006,1.0009,0.9993,1.39B,-0.02%
2024-12-10,1.0006,1.0005,1.0007,1.0,1.15B,0.01%
2024-12-11,1.0006,1.0006,1.0011,1.0001,2.14B,0.01%
2024-12-12,1.0001,1.0006,1.0007,1.0,887.55M,-0.05%
2024-12-13,1.0001,1.0001,1.0003,0.9998,1.10B,0.00%
2024-12-14,0.9997,1.0001,1.0001,0.9997,372.06M,-0.04%
2024-12-15,0.9997,0.9997,1.0,0.9994,382.24M,-0.01%
2024-12-16,1.0001,0.9996,1.0003,0.9992,1.18B,0.04%
2024-12-17,1.0,1.0001,1.0002,0.9996,1.34B,-0.01%
2024-12-18,0.9995,1.0,1.0001,0.9989,1.55B,-0.04%
2024-12-19,0.9992,0.9995,0.9997,0.998,1.60B,-0.03%
2024-12-20,0.9996,0.9992,0.9999,0.9985,1.60B,0.04%
2024-12-21,0.9995,0.9996,0.9998,0.9994,679.70M,-0.02%
2024-12-22,0.9991,0.9995,0.9996,0.9989,650.59M,-0.03%
2024-12-23,0.9988,0.9991,0.9993,0.9985,975.87M,-0.03%
2024-12-24,0.9993,0.9988,0.9995,0.9984,1.03B,0.06%
2024-12-25,0.9992,0.9993,0.9994,0.9989,280.13M,-0.02%
2024-12-26,0.999,0.9992,0.9994,0.9989,722.27M,-0.02%
2024-12-27,0.9986,0.999,0.9991,0.9981,838.88M,-0.03%
2024-12-28,0.9984,0.9986,0.9987,0.9983,259.56M,-0.03%
2024-12-29,0.9985,0.9984,0.999,0.9982,416.73M,0.01%
2024-12-30,0.9984,0.9985,0.9993,0.9976,1.26B,0.00%
