"Date","Price","Open","High","Low","Vol.","Change %"
"07/31/2017","353.76","354.08","354.25","351.11","","-0.03%"
"07/28/2017","353.87","354.30","355.48","353.12","","-0.15%"
"07/27/2017","354.40","353.47","355.92","351.25","","-0.01%"
"07/26/2017","354.45","352.60","355.34","351.87","","0.58%"
"07/25/2017","352.41","352.49","352.56","350.08","","0.13%"
"07/24/2017","351.94","352.38","352.65","350.46","","-0.14%"
"07/21/2017","352.45","352.54","352.69","350.87","","0.10%"
"07/20/2017","352.10","353.98","354.26","352.04","","-0.48%"
"07/19/2017","353.80","351.32","353.80","350.41","","0.75%"
"07/18/2017","351.16","350.35","352.52","350.35","","-0.12%"
"07/17/2017","351.59","349.97","352.18","349.22","","0.46%"
"07/14/2017","349.97","347.99","350.39","347.99","","0.98%"
"07/13/2017","346.56","346.13","347.34","345.80","","0.16%"
"07/12/2017","346.02","343.86","347.39","343.86","","1.30%"
"07/11/2017","341.59","342.13","342.49","339.38","","-0.06%"
"07/10/2017","341.80","345.64","345.91","341.80","","-1.00%"
"07/07/2017","345.26","343.36","345.86","342.75","","0.68%"
"07/06/2017","342.93","347.77","347.77","342.55","","-1.79%"
"07/05/2017","349.19","353.57","353.84","348.37","","-1.24%"
"07/03/2017","353.56","350.80","354.10","350.13","","1.09%"
"06/30/2017","349.75","350.73","352.15","348.97","","-0.02%"
"06/29/2017","349.83","352.32","352.32","349.01","","-1.10%"
"06/28/2017","353.71","354.26","355.32","353.04","","-0.12%"
"06/27/2017","354.12","355.90","357.84","354.09","","-0.59%"
"06/26/2017","356.21","355.44","357.30","355.35","","0.56%"
"06/23/2017","354.23","352.92","355.82","352.74","","0.44%"
"06/22/2017","352.68","352.06","353.54","351.01","","0.10%"
"06/21/2017","352.34","353.70","354.13","350.59","","-0.36%"
"06/20/2017","353.63","354.76","355.66","351.47","","-0.30%"
"06/19/2017","354.71","354.46","354.80","353.22","","0.10%"
"06/16/2017","354.34","355.10","355.26","352.98","","-0.15%"
"06/15/2017","354.88","352.31","355.78","351.79","","0.34%"
"06/14/2017","353.67","354.82","356.01","352.51","","0.20%"
"06/13/2017","352.97","351.79","353.26","350.78","","0.18%"
"06/12/2017","352.34","349.27","352.38","348.91","","0.61%"
"06/09/2017","350.22","347.93","351.14","346.88","","0.65%"
"06/08/2017","347.96","349.18","349.24","344.91","","-0.29%"
"06/07/2017","348.97","347.23","349.26","347.09","","0.51%"
"06/06/2017","347.20","348.63","348.88","346.76","","-0.45%"
"06/05/2017","348.78","349.70","349.94","347.58","","-0.44%"
"06/02/2017","350.31","348.58","351.03","348.43","","0.91%"
"06/01/2017","347.16","345.10","347.48","343.70","","0.58%"
"05/31/2017","345.17","345.67","346.90","344.05","","-0.02%"
"05/30/2017","345.24","346.57","347.14","345.24","","-0.40%"
"05/26/2017","346.62","348.79","349.04","345.71","","-0.64%"
"05/25/2017","348.84","348.94","350.42","347.74","","0.16%"
"05/24/2017","348.29","346.27","348.65","346.27","","0.67%"
"05/23/2017","345.96","345.94","347.31","345.67","","0.16%"
"05/22/2017","345.42","344.41","346.32","344.02","","0.33%"
"05/19/2017","344.29","342.87","345.86","340.90","","0.59%"
"05/18/2017","342.27","340.45","342.98","338.35","","0.40%"
"05/17/2017","340.92","338.41","342.48","338.41","","0.50%"
"05/16/2017","339.24","341.23","341.23","338.43","","-0.60%"
"05/15/2017","341.28","339.83","343.48","339.83","","0.41%"
"05/12/2017","339.88","341.16","341.47","339.59","","-0.38%"
"05/11/2017","341.16","341.51","341.69","338.83","","-0.53%"
"05/10/2017","342.97","340.75","344.00","340.22","","0.61%"
"05/09/2017","340.88","342.85","342.90","339.75","","-0.58%"
"05/08/2017","342.86","345.19","345.53","341.08","","-0.55%"
